# Resultfile Programm VECTO_CSE 2.0.1-beta0 Comp 23/06/2014
# Datafile: ,d:\Work\vecto-cse.git\CSE\bin\Debug\DemoData\DataDemo_CAL.csdat
#
Time [s],Lat [mm.mm],Long [mm.mm],Heading [¡],v_veh_GPS [km/h],v_veh_CAN [km/h],vair_ar [m/s],beta_ar [¡],n_eng [rpm],tq_l [Nm],tq_r [Nm],t_amb_veh [¡C],t_tire [¡C],Satelites [#],Zone (UTM) [-],Lat (UTM) [m],Long (UTM) [m],Sec_ID [-],Dir_ID [-],Lat (root) [m],Long (root) [m],dist (root) [m],slope_deg [°],altitude [m],v_veh [km/h],dist [m],vair_ic [m/s],vair_uf [m/s],vair [m/s],beta_ic [°],beta_uf [°],beta [°],vwind_ha [m/s],vwind [m/s],vwind 1s [m/s]
42196,2873.7202380198,456.404135940594,217.871287128713,32.6712574257426,33.6513951485148,9.1730396039604,-3.97752475247525,1156.06435643564,156.971287128713,268.051485148515,20,40,11,32,5305607.01017205,395859.72021366,0,0,0,0,0,0,0,32.6712574257425,14577.795644912,18.3460792079208,9.83865645635228,9.67586684592354,-3.97752475247525,-3.96288454354539,-3.1823165706312,1.68395162403797,1.33598715970238,1.31580812722838
42197,2873.71940782178,456.397044653465,157.277227722772,31.7643465346535,32.7172769306931,9.82436633663366,-2.8319801980198,1116.60396039604,-539.151485148515,-354.909900990099,20,40,11,32,5305605.63177413,395850.858602371,0,0,0,0,0,0,0,31.7643465346534,14586.7776728548,19.6487326732673,10.5372449548522,10.1782700627247,-2.8319801980198,-2.81733998908995,-2.32967046797273,2.01386467855213,1.59772841067265,1.50052899003866
42198,2873.71899970297,456.390305346535,85.990099009901,28.8274653465347,29.6922893069307,8.15841584158416,-4.94653465346535,1143.0297029703,-1541.31287128713,-1298.37128712871,20,40,11,32,5305605.02731127,395842.449570919,0,0,0,0,0,0,0,28.8274653465346,14595.2089017051,16.3168316831683,8.7504092600618,8.59187794341617,-4.94653465346535,-4.9318944445355,-3.97047349498715,1.36209973511989,1.08064135001134,1.15916422301465
42199,2873.71891702971,456.384065841584,48.5643564356436,27.5330495049505,28.359040990099,8.78483168316831,-5.06910891089109,1312.35148514851,-707.352475247525,-449.376237623762,20,40,11,32,5305605.01445935,395834.674038781,0,0,0,0,0,0,0,27.5330495049505,14602.9927948295,17.5696633663366,9.4222792759181,9.05070807291053,-5.06910891089109,-5.05446870196124,-4.15340989495444,2.00870629541462,1.59363593346715,1.60923571564502
42200,2873.71904792079,456.378082277228,45,26.1025544554455,26.8856310891089,9.09492079207921,-5.14237623762376,1302.60396039604,-713.777227722772,-488.538613861386,20,40,11,32,5305605.39145703,395827.224481027,0,0,0,0,0,0,0,26.1025544554455,14610.4568978273,18.1898415841584,9.75486916380144,9.23262267305953,-5.14237623762376,-5.12773602869391,-4.27585095023331,2.62387044547785,2.08168523005144,2.04184705233624
42201,2873.71936306931,456.372519504951,45,23.8931287128713,24.6099225742574,8.05062376237624,-5.46148514851485,1230.58910891089,-1488.59900990099,-1240.66831683168,20,40,11,32,5305606.10030947,395820.305280412,0,0,0,0,0,0,0,23.8931287128713,14617.419440209,16.1012475247525,8.63479553965611,8.21723529174435,-5.46148514851485,-5.446844939585,-4.51929146940806,2.12819797591441,1.68843637105702,1.66592923850549
42202,2873.71987257426,456.367503861386,45,21.9602376237624,22.6190447524752,7.18550495049505,-5.5,1358.56435643564,-1496.48415841584,-1120.62277227723,20,40,11,32,5305607.15688045,395814.074157592,0,0,0,0,0,0,0,21.9602376237623,14623.7543209296,14.3710099009901,7.706901716942,7.37049481503745,-5.5,-5.48535979107015,-4.52845356467754,1.74785867256395,1.3866887327324,1.37352410086944
42203,2873.72056079208,456.362875841584,45,20.7045148514852,21.3256502970297,6.37641584158416,-5.5,1406.09900990099,-741.732673267327,-457.766336633663,20,40,10.7029702970297,32,5305608.53577782,395808.33188949,0,0,0,0,0,0,0,20.7045148514851,14629.6614290429,12.7528316831683,6.83910324131855,6.61024260851686,-5.5,-5.48535979107015,-4.48558196745612,1.25616431796786,0.996595968272017,1.04790437158511
42204,2873.72145910891,456.358531188119,45,20.1552277227723,20.7598845544555,6.19146534653465,-5.5,1379.40594059406,1427.77128712871,1665.86831683168,20,40,10.8811881188119,32,5305610.29748289,395802.949649465,0,0,0,0,0,0,0,20.1552277227722,14635.327955143,12.3829306930693,6.64073231294724,6.42144439026797,-5.5,-5.48535979107015,-4.48340688923437,1.2087680480824,0.958993458151851,0.939228765667823
42205,2873.72256287129,456.354248316832,45,21.3629900990099,22.0038798019802,6.36232673267327,-5.5,1434.37128712871,3760.75445544554,4279.47326732673,20,40,10.6237623762376,32,5305612.43835889,395797.651247921,0,0,0,0,0,0,0,21.3629900990099,14641.0470903465,12.7246534653465,6.82399179425899,6.63595253131523,-5.5,-5.48535979107015,-4.46041345427258,1.09798417690741,0.871101485912768,0.866484029357891
42206,2873.72403960396,456.349830891089,45,22.9302376237624,23.6181447524752,6.30922772277228,-5.5,1243.76237623762,3885.36732673267,4523.79207920792,20,40,10.7128712871287,32,5305615.27313506,395792.197706077,0,0,0,0,0,0,0,22.9302376237624,14647.1969189769,12.6184554455446,6.7670397980676,6.68050794171934,-5.5,-5.48535979107015,-4.39844553735091,0.863062846506791,0.684723280936283,0.701322676968753
42207,2873.7258490099,456.345266732673,45,24.3906732673267,25.1223934653465,6.43052475247525,-5.5,1168.67326732673,2871.68316831683,3315.90198019802,20,40,10.5940594059406,32,5305618.72744197,395786.572507439,0,0,0,0,0,0,0,24.3906732673267,14653.7968247799,12.8610495049505,6.89713841923874,6.86731971915091,-5.5,-5.48535979107015,-4.36475761119294,0.776868407602206,0.616339687268582,0.621394984533387
42208,2873.72789594059,456.340641089109,45,25.3706039603961,26.1317220792079,6.58502970297029,-5.5,910.128712871287,2074.12475247525,2342.54356435643,20,40,10.0693069306931,32,5305622.62311476,395780.878666862,0,0,0,0,0,0,0,25.370603960396,14660.7100996149,13.1700594059406,7.06285460431551,7.05487423697712,-5.5,-5.48535979107015,-4.35114851610184,0.813007970310896,0.645011527389674,0.644504419109342
42209,2873.73007851485,456.335985148515,45,25.4030396039604,26.1651307920792,6.65562376237624,-5.46881188118812,891.108910891089,449.082178217822,505.442574257426,20,40,10.8415841584158,32,5305626.77073321,395775.151629605,0,0,0,0,0,0,0,25.4030396039604,14667.7982724422,13.3112475247525,7.13857113104396,7.11684003096519,-5.46881188118812,-5.45417167225826,-4.33426002123508,0.806334920382723,0.63971736757366,0.6313568205275
42210,2873.7322470297,456.331414455446,45,24.8243465346535,25.5690769306931,6.3030198019802,-5.5,869.346534653465,197.765346534653,278.632673267327,20,40,11,32,5305630.8903967,395769.530325504,0,0,0,0,0,0,0,24.8243465346534,14674.7672814906,12.6060396039604,6.76038141626413,6.78367637221272,-5.5,-5.48535979107015,-4.33446296750768,0.75759527971134,0.601049074983797,0.601201707099895
42211,2873.73419920792,456.326766633663,45,24.4525742574257,25.1861514851485,6.40027722772277,-5.5,843.648514851485,312.257425742574,148.524752475248,20,40,10.8415841584158,32,5305634.61107174,395763.805710085,0,0,0,0,0,0,0,24.4525742574257,14681.6076834158,12.8005544554455,6.86469606451848,6.84513082370821,-5.5,-5.48535979107015,-4.35892466576503,0.767314367993104,0.608759852991372,0.604490371663675
42212,2873.73563009901,456.321835643564,45,23.8987128712871,24.6156742574257,7.02016831683168,-5.5,807.59900990099,-47.4861386138614,-289.312871287129,20,40,11,32,5305637.37252208,395757.710909826,0,0,0,0,0,0,0,23.8987128712871,14688.332840319,14.0403366336634,7.52956787685247,7.34080331507486,-5.5,-5.48535979107015,-4.4473818390357,1.19423473346052,0.947463244667341,0.948986011676522
42213,2873.73621881188,456.316773069307,61.039603960396,22.4133168316832,23.0857163366337,7.2220198019802,-5.5,780.608910891089,-1364.79603960396,-1863.37425742574,20,40,10.8118811881188,32,5305638.57693762,395751.424017534,0,0,0,0,0,0,0,22.4133168316831,14694.7914189219,14.4440396039604,7.74606617003801,7.42749681673167,-5.5,-5.48535979107015,-4.51843281122023,1.66982048693468,1.3247760195173,1.36518958972222
42214,2873.73584881188,456.312085742574,184.009900990099,20.5855742574257,21.2031414851485,7.0270099009901,-5.5,933.381188118812,-366.10198019802,-687.698019801981,20,40,11,32,5305637.99705112,395745.572503123,0,0,0,0,0,0,0,20.5855742574257,14700.7508661716,14.0540198019802,7.53690590209362,7.15695574943335,-5.5,-5.48535979107015,-4.56070292879671,1.92670020176297,1.52857522354412,1.47832533723552
42215,2873.73464623762,456.308076930693,225,19.4162871287129,19.9987757425743,6.73644554455445,-5.5,874.222772277228,169.257425742574,-42.4514851485148,20,40,11,32,5305635.85968807,395740.538371236,0,0,0,0,0,0,0,19.4162871287128,14706.2961266501,13.4728910891089,7.22525752763363,6.84281232631324,-5.5,-5.48535979107015,-4.5716185995244,1.93093546261041,1.5319353284482,1.54530696270171
42216,2873.73277306931,456.304951089109,225,18.8522673267327,19.4178353465347,6.78669306930694,-5.5,842.89603960396,2555.42475247525,2289.04554455445,20,40,10.8217821782178,32,5305632.46028763,395736.581735687,0,0,0,0,0,0,0,18.8522673267327,14711.572020517,13.5733861386139,7.27915112835549,6.85327881928312,-5.5,-5.48535979107015,-4.59728409366488,2.12804280833624,1.68831326663462,1.70333462064118
42217,2873.73034306931,456.302825742574,225,19.3643366336634,19.9452667326733,7.04226732673268,-5.36435643564356,851.841584158416,3355.99405940594,2950.79108910891,20,40,11,32,5305628.00692937,395733.852807262,0,0,0,0,0,0,0,19.3643366336634,14716.8655929593,14.0845346534654,7.55327044174138,7.10017020386262,-5.36435643564356,-5.34971622671371,-4.4905946874208,2.25697002468495,1.79059952184486,1.7269333039144
42218,2873.72747574257,456.301923762376,225,20.1812178217822,20.7866543564357,6.16911881188119,-4.52742574257426,889.950495049505,3348.40693069307,2943.66435643565,20,40,11,32,5305622.71595957,395732.633224621,0,0,0,0,0,0,0,20.1812178217822,14722.3676566831,12.3382376237624,6.61676426234049,6.40452281667114,-4.52742574257426,-4.51278553364441,-3.69887523633265,1.25381764759297,0.994734203691523,1.11372775945747
42219,2873.72443366337,456.302436930693,225,21.1157128712871,21.7491842574257,5.38865346534654,0.67029702970297,934.673267326733,3185.72178217822,2799.19306930693,20,40,11,32,5305617.06943839,395733.170688151,0,0,0,0,0,0,0,21.1157128712871,14728.0970370737,10.7773069306931,5.77966655512825,5.7949205966055,0.67029702970297,0.684937238632828,0.491677670710462,1.09801503143463,0.871125964794224,0.799138834544113
42220,2873.72150772277,456.304393564356,225,22.0641089108911,22.7260321782178,5.70744554455446,3.1890099009901,994.361386138614,3188.5900990099,2811.28316831683,20,40,10.8811881188119,32,5305611.60555891,395735.510213038,0,0,0,0,0,0,0,22.0641089108911,14734.0988268701,11.4148910891089,6.1215909208509,6.11975275451769,3.1890099009901,3.20365010991995,2.49241338511627,1.1841976523479,0.939500182489105,0.890673171340713
42221,2873.7189850495,456.307630693069,225,22.9243465346535,23.6120769306931,5.10370297029703,5.44178217821782,832.811881188119,3258.22178217822,2882.20693069307,20,40,11,32,5305606.85985166,395739.45839473,0,0,0,0,0,0,0,22.9243465346534,14740.3557177942,10.2074059405941,5.4740393967489,5.65461244316846,5.44178217821782,5.45642238714768,4.19365101270379,1.24485409246888,0.987622838744854,1.05309025065819
42222,2873.71707435644,456.311838910891,225,23.5851089108911,24.2926621782178,4.93409900990099,5.48049504950495,775.905940594059,3213.11188118812,2852.27722772277,20,40,11,32,5305603.2258904,395744.636781529,0,0,0,0,0,0,0,23.585108910891,14746.8125662266,9.86819801980198,5.29212858288378,5.54813745329226,5.48049504950495,5.49513525843481,4.16737557022926,1.42685203903992,1.13201351852463,1.15144848428089
42223,2873.71584772277,456.316758019802,200.049504950495,24.3132277227723,25.0426245544554,5.31764356435644,5.5,810.985148514852,3128.6297029703,2734.52772277228,20,40,10.8316831683168,32,5305600.84304892,395750.723646346,0,0,0,0,0,0,0,24.3132277227722,14753.4629420792,10.6352871287129,5.70350401239383,5.91609317368049,5.5,5.51464020892985,4.21889849913983,1.29294309831904,1.02577494087271,0.971131343268426
42224,2873.71524188119,456.322147920792,110.940594059406,24.7216534653465,25.4633030693069,6.03628712871287,5.40475247524753,840.658415841584,2853.36435643564,2527.12079207921,20,40,10.980198019802,32,5305599.59953982,395757.417769396,0,0,0,0,0,0,0,24.7216534653465,14760.2947580583,12.0725742574257,6.47429400671794,6.55096853310976,5.40475247524753,5.41939268417738,4.24898514261335,0.879249719222946,0.69756536843798,0.686135827496828
42225,2873.71503108911,456.327741980198,61.039603960396,24.9879504950495,25.737589009901,5.81470297029703,5.49881188118812,864.881188118812,2456.09603960396,2187.30297029703,20,40,11,32,5305599.08321181,395764.379439423,0,0,0,0,0,0,0,24.9879504950495,14767.1915034103,11.6294059405941,6.23663119210606,6.37757848479845,5.49881188118812,5.51345209011797,4.27901278275356,1.09015937322826,0.864893565748483,0.872715357799104
42226,2873.71499405941,456.333361089109,46.7821782178218,25.3403861386139,26.1005977227723,5.62436633663366,5.46306930693069,883.391089108911,2142.19504950495,1923.14950495049,20,40,11,32,5305598.88819602,395771.378128516,0,0,0,0,0,0,0,25.3403861386138,14774.1877023927,11.2487326732673,6.03248329451452,6.23588850792233,5.46306930693069,5.47770951586055,4.21378857402494,1.21560308605925,0.964416133508316,0.958342689002097
42227,2873.71503920792,456.339027029703,45,25.670396039604,26.4405079207921,5.89175247524753,5.5,903.064356435644,1933.3702970297,1739.58910891089,20,40,11,32,5305598.84435734,395778.437906705,0,0,0,0,0,0,0,25.6703960396039,14781.2595783278,11.7835049504951,6.31927158635582,6.48220047999393,5.5,5.51464020892985,4.27016035948147,1.10507471069288,0.876726862531426,0.868617067775496
42228,2873.71509742574,456.344784653465,45,26.0883663366337,26.8710173267327,6.46558415841585,5.49633663366337,914.232673267327,1138.47128712871,1041.97722772277,20,40,11,32,5305598.82267371,395785.612334943,0,0,0,0,0,0,0,26.0883663366336,14788.4674771177,12.9311683168317,6.93474181631383,6.99430931487183,5.49633663366337,5.51097684259322,4.33440998166107,0.844762180336511,0.670204185097373,0.682740520125745
42229,2873.71512425742,456.350543168317,50.3465346534653,25.8222475247525,26.596914950495,6.51239603960396,5.41594059405941,908.29702970297,173.581188118812,221.620792079208,20,40,11,32,5305598.74284105,395792.786823249,0,0,0,0,0,0,0,25.8222475247524,14795.6850028602,13.0247920792079,6.98495047527205,7.01893932069091,5.41594059405941,5.43058080298926,4.28602975579988,0.824560983791519,0.654177276242345,0.654314997349347
42230,2873.71502118812,456.356215346535,77.0792079207921,25.3479801980198,26.1084196039604,6.52708910891089,5.5,894.460396039604,-237.248514851485,-110.158415841584,20,40,11,32,5305598.42433812,395799.849414333,0,0,0,0,0,0,0,25.3479801980198,14802.7916413366,13.0541782178218,7.00070970748314,7.00423439914377,5.5,5.51464020892985,4.36860818346673,0.798955928304778,0.633863138433728,0.635912959651336
42231,2873.71478,456.361668910891,96.6831683168317,23.4504752475248,24.1539895049505,6.20280198019802,5.5,987.950495049505,-1403.03069306931,-1118.7495049505,20,40,11,32,5305597.85491725,395806.63505165,0,0,0,0,0,0,0,23.4504752475247,14809.6246775577,12.405603960396,6.65289155882439,6.61970506886213,5.5,5.51464020892985,4.38947755788469,0.799790456496833,0.634525223337522,0.627502948081743
42232,2873.71447970297,456.366615346535,102.029702970297,21.5232079207921,22.1689041584158,5.35049504950495,5.38673267326733,1045.32178217822,-761.30594059406,-515.193069306931,20,40,11,32,5305597.18741937,395812.786964655,0,0,0,0,0,0,0,21.5232079207921,14815.8301674917,10.7009900990099,5.73873927686578,5.7842739190709,5.38673267326733,5.40137288219718,4.26210095090839,0.783420407413533,0.621537810239191,0.620764638780582
42233,2873.71412178218,456.371280990099,114.504950495049,20.8497821782178,21.4752756435644,5.009,5.5,1053.71287128713,815.078217821782,940.656435643564,20,40,11,32,5305596.41950362,395818.587159042,0,0,0,0,0,0,0,20.8497821782178,14821.6900980748,10.018,5.37246456110268,5.4551804341288,5.5,5.51464020892985,4.3097023778381,0.76973726862081,0.610682095935671,0.637603442855775
42234,2873.71371089109,456.375937524752,123.415841584158,21.5541782178218,22.2008035643564,4.69386138613861,5.5,1094.18811881188,4238.52376237624,4530.2900990099,20,40,11,32,5305595.55367947,395824.374236337,0,0,0,0,0,0,0,21.5541782178218,14827.5383578933,9.38772277227722,5.03445876457536,5.22742726905721,5.5,5.51464020892985,4.22422034594633,1.12044019145452,0.888917286951683,0.862077748966101
42235,2873.71325237624,456.380937821782,125.19801980198,23.7085247524752,24.4197804950495,5.46435643564356,5.49722772277228,1198.08910891089,5338.08514851485,5948.36534653466,20,40,11,32,5305594.59191604,395830.58796042,0,0,0,0,0,0,0,23.7085247524752,14833.8101974697,10.9287128712871,5.86086270707294,6.00626613562723,5.49722772277228,5.51186793170213,4.27254833024821,0.989878390436675,0.785334210563071,0.827062916064026
42236,2873.71287108911,456.386508712871,98.4653465346535,26.3514158415842,27.1419583168317,6.04977227722772,4.68217821782178,1233.51485148515,5933.45940594059,5247.41782178218,20,40,11,32,5305593.76038227,395837.515078502,0,0,0,0,0,0,0,26.3514158415841,14840.7650926842,12.0995445544554,6.48875766862595,6.65637858425506,4.68217821782178,4.69681842675163,3.62585804928197,1.07748357166693,0.854837036877267,0.859784685809406
42237,2873.71273693069,456.392656435644,50.3465346534653,29.0081386138614,29.8783827722772,6.30164356435644,4.64564356435644,1029.69306930693,6197.2396039604,5193.28811881188,20,40,11,32,5305593.37365527,395845.169040521,0,0,0,0,0,0,0,29.0081386138613,14848.4549075907,12.6032871287129,6.75890531567293,7.02297857078479,4.64564356435644,4.66028377328629,3.56971379270763,1.46589296713307,1.1629871984634,1.12952600358486
42238,2873.71303,456.399345049505,45,31.4850891089109,32.4296417821782,6.54045544554456,1.64633663366337,1102.15841584158,5862.75346534653,4919.16930693069,20,40,11,32,5305593.76615087,395853.511092416,0,0,0,0,0,0,0,31.4850891089108,14856.8618395214,13.0809108910891,7.01504593624658,7.36958956158034,1.64633663366337,1.66097684259322,1.27341813305686,1.83223575712112,1.45363050227753,1.50381009762805
